"ADM2_EN","Lat","Lon","iso"
"Binji",13.1903626046879,4.80122254220197,"NGA"
"Biriniwa",12.818017451294,10.0654241330593,"NGA"
"Birni Kudu",11.4736535843401,9.48280096232226,"NGA"
"Birnin-Gwari",10.8647985130883,6.66217227533538,"NGA"
"Birnin Kebbi",12.4808330864993,4.26082631129611,"NGA"
"Birnin Magaji",12.4566308065586,6.88649516412369,"NGA"
"Biu",10.7970019329915,12.0983893713456,"NGA"
"Bodinga",12.8154816914751,5.19795639032165,"NGA"
"Bogoro",9.62822840469,9.61420724463698,"NGA"
"Boki",6.27900596466136,9.01009571289361,"NGA"
"Bokkos",9.21744734107572,8.92166929694494,"NGA"
"Boluwaduro",7.93082342430083,4.80969799295017,"NGA"
"Bomadi",5.20418211791602,5.85953452473406,"NGA"
"Bonny",4.49763161614563,7.20029820941126,"NGA"
"Borgu",10.3200308938848,4.15187045220193,"NGA"
"Boripe",7.85883732189043,4.67357974192286,"NGA"
"Bosso",9.60524611425366,6.42360378193604,"NGA"
"Brass",4.37340043303578,6.19671414160347,"NGA"
"Buji",11.5796763505062,9.72344889382187,"NGA"
"Bukkuyum",11.9386629533443,5.58698691226485,"NGA"
"Bungudu",12.1070803681939,6.57351215800335,"NGA"
"Bunkure",11.6739777452999,8.59180421467904,"NGA"
"Bunza",12.1895411991076,3.93239495116663,"NGA"
"Bursari",12.7141402301504,11.4199764846406,"NGA"
"Buruku",7.35648928542909,9.17420593810019,"NGA"
"Burutu",5.23569476613543,5.58808333787909,"NGA"
"Bwari",9.25973764713923,7.49857554269145,"NGA"
"Calabar-Municipal",5.01094587934881,8.36264079047198,"NGA"
"Calabar South",4.86567048482686,8.33058135625409,"NGA"
"Chanchaga",9.61575754020725,6.54233231244028,"NGA"
"Charanchi",12.6000337925378,7.67708303521945,"NGA"
"Chibok",10.8425062757909,12.7989229893446,"NGA"
"Chikun",10.361414890162,7.22486831533438,"NGA"
"Dala",12.0215470288132,8.49547771248341,"NGA"
"Damaturu",11.8331910642493,12.0142665006663,"NGA"
"Damban",11.6201771128486,10.7839933208816,"NGA"
"Dambatta",12.42982560237,8.62830929631622,"NGA"
"Damboa",11.1300726650274,12.747781679802,"NGA"
"Dan Musa",12.2231310422195,7.33601178676386,"NGA"
"Dandi",11.841572980012,3.80172406141362,"NGA"
"Dandume",11.4174400053437,7.20274313781985,"NGA"
"Dange-Shuni",12.8300646648903,5.42417371282797,"NGA"
"Danja",11.4029601879208,7.5633323970615,"NGA"
"Darazo",11.1444244358049,10.608234752573,"NGA"
"Dass",9.99978342911451,9.49286818375061,"NGA"
"Daura",12.9662248364063,8.27179594678071,"NGA"
"Dawakin Kudu",11.8035874292595,8.67119952629586,"NGA"
"Dawakin Tofa",12.1474707968662,8.39123674690556,"NGA"
"Degema",4.57437794330712,6.92988557313673,"NGA"
"Dekina",7.56899688064127,7.18013968457605,"NGA"
"Demsa",9.39823708938255,12.0245843583088,"NGA"
"Dikwa",11.9215937707701,14.0366608616437,"NGA"
"Doguwa",10.8470330815664,8.67512632497695,"NGA"
"Doma",8.15151057271209,8.27659076183273,"NGA"
"Donga",7.63898299526152,10.2601667401155,"NGA"
"Dukku",10.7932512220672,10.8257447726928,"NGA"
"Dunukofia",6.23690172612421,6.96559961057278,"NGA"
"Dutse",11.794726185485,9.31239614395994,"NGA"
"Dutsi",12.9131541739884,8.1456943735288,"NGA"
"Dutsin-Ma",12.4270004161287,7.50841998618539,"NGA"
"Eastern Obolo",4.5184187580747,7.69383447355299,"NGA"
"Ebonyi",6.54168916393549,8.12221957124139,"NGA"
"Edati",9.05093277948911,5.6584519429594,"NGA"
"Ede North",7.72967552116394,4.4694888471042,"NGA"
"Ede South",7.65995897722959,4.45818922915451,"NGA"
"Edu",8.89669904633772,5.18841328695009,"NGA"
"Efon",7.69062875507119,4.9337612946006,"NGA"
"Egbado North",7.11155596210536,2.90765834220062,"NGA"
"Egbado South",6.78758994517792,2.95024962081058,"NGA"
"Egbeda",7.40709405216882,4.05824019644772,"NGA"
"Egbedore",7.7980087242715,4.42518704946261,"NGA"
"Egor",6.3634398378438,5.58750128769508,"NGA"
"Ehime-Mbano",5.67872392218627,7.28876255428612,"NGA"
"Ejigbo",7.84597452657755,4.27257637237111,"NGA"
"Ekeremor",4.94557331714909,5.70201159781595,"NGA"
"Eket",4.63699606337357,7.94759748093529,"NGA"
"Ekiti",8.10862081282526,5.33996515014034,"NGA"
"Ekiti East",7.73236779292963,5.67263876410047,"NGA"
"Ekiti South West",7.52035446452515,5.04188606909741,"NGA"
"Ekiti West",7.68474951630798,5.00954330924001,"NGA"
"Ekwusigo",5.99102826495978,6.84982070047792,"NGA"
"Eleme",4.7888746587002,7.14202240474467,"NGA"
"Emohua",5.00361622951346,6.77744484797222,"NGA"
"Emure",7.42321790226343,5.5149531260069,"NGA"
"Enugu East",6.548713102861,7.55838833698301,"NGA"
"Enugu North",6.44363465729054,7.53295701203412,"NGA"
"Enugu South",6.3969152093402,7.51155803155712,"NGA"
"Epe",6.55548457072103,3.96869300854952,"NGA"
"Esan Central",6.72629044870059,6.25532857259376,"NGA"
"Esan North East",6.76904973800436,6.3911438624459,"NGA"
"Esan South East",6.58814988373305,6.47183103634767,"NGA"
"Esan West",6.66312845650798,6.13713169398335,"NGA"
"Ese-Odo",6.17732152185444,4.95486251277554,"NGA"
"Esit - Eket",4.6397424437822,8.07503170642035,"NGA"
"Essien Udim",5.10804698597024,7.64792221884589,"NGA"
"Etche",5.09265833792021,7.09212882396304,"NGA"
"Ethiope East",5.68624721430175,5.98482105034735,"NGA"
"Ethiope West",5.92022026762537,5.75279536306708,"NGA"
"Eti-Osa",6.45608787482535,3.54597952638192,"NGA"
"Etim Ekpo",4.96984289223492,7.61300655540939,"NGA"
"Etinan",4.81540428171571,7.8444600654317,"NGA"
"Etsako Central",6.97583771543027,6.51760896344833,"NGA"
"Etsako East",7.19799762401527,6.50578490185244,"NGA"
"Etsako West",6.99310782358148,6.31250148518725,"NGA"
"Etung",5.86201487187847,8.79677898380498,"NGA"
"Ewekoro",6.95662983020516,3.19354982663595,"NGA"
"Ezeagu",6.40672796148641,7.22338166260788,"NGA"
"Ezinihitte",5.47496403425481,7.32288126490903,"NGA"
"Ezza North",6.26716565975888,7.97322563792725,"NGA"
"Ezza South",6.12742581541201,7.99966502991889,"NGA"
"Fagge",12.0329654870574,8.52189425648712,"NGA"
"Fakai",11.5201917455399,4.88785714735264,"NGA"
"Faskari",11.6812381984922,7.08640192447542,"NGA"
"Fika",11.3713559391285,11.221735325572,"NGA"
"Fufore",9.20282428817239,12.6414826883812,"NGA"
"Funakaye",10.7785609060574,11.3420334786806,"NGA"
"Fune",11.8357137878459,11.4226054390994,"NGA"
"Funtua",11.4603108304103,7.30498774048973,"NGA"
"Gabasawa",12.1508065719808,8.86035575283407,"NGA"
"Gada",13.6934841513318,5.69415241965279,"NGA"
"Gagarawa",12.4924928763675,9.52623384300525,"NGA"
"Gamawa",12.0371945320112,10.6037161831929,"NGA"
"Ganjuwa",10.7505375041651,10.0027281892052,"NGA"
"Ganye",8.429338528808,12.0081302799409,"NGA"
"Garki",12.4109857357156,9.08099732026095,"NGA"
"Garko",11.5581226623539,8.84870867933922,"NGA"
"Garum Mallam",11.6629473868495,8.40410683803166,"NGA"
"Gashaka",7.50781596297065,11.3704494887464,"NGA"
"Gassol",8.44364677697335,10.5430915936642,"NGA"
"Gaya",11.7904526002678,9.05530007855018,"NGA"
"Gbako",9.29581998847203,6.01101041430214,"NGA"
"Gboko",7.36700661786739,8.85979803207406,"NGA"
"Geidam",12.6759275720709,12.1003841359238,"NGA"
"Gezawa",12.0453050902236,8.730668211451,"NGA"
"Giade",11.4052592476732,10.2475000765492,"NGA"
"Girei",9.45158075796484,12.4791779887874,"NGA"
"Giwa",11.1187947382468,7.36624308488839,"NGA"
"Gokana",4.66361311045289,7.29329063339021,"NGA"
"Gombe",10.2911334533283,11.1602903890345,"NGA"
"Gombi",10.185745675199,12.4932935067549,"NGA"
"Goronyo",13.3691428052227,5.78430880444929,"NGA"
"Gubio",12.664683798446,12.7616571266118,"NGA"
"Gudu",13.4460979131725,4.49175477593242,"NGA"
"Gujba",11.3705271288359,11.9613031190263,"NGA"
"Gulani",10.942346152063,11.6770808926077,"NGA"
"Guma",7.92236145171532,8.75951650114662,"NGA"
"Gumel",12.6316851924158,9.40105627497887,"NGA"
"Gummi",12.0247810254658,5.14590176144397,"NGA"
"Gurara",9.32048678884566,7.02843497475488,"NGA"
"Guri",12.644685180627,10.4647078486803,"NGA"
"Gusau",11.8409486550775,6.77218880653692,"NGA"
"Guyuk",9.83898609445639,11.907673909503,"NGA"
"Guzamala",12.8678868912938,13.2288498421899,"NGA"
"Gwadabawa",13.4196161087331,5.33628029835678,"NGA"
"Gwagwalada",9.0663914486362,7.02909267977867,"NGA"
"Gwale",11.9840596167935,8.48598704559172,"NGA"
"Gwandu",12.5148215792363,4.63796588136722,"NGA"
"Gwaram",11.1917351914896,9.9750415253439,"NGA"
"Gwarzo",11.8988015383658,7.95047654955318,"NGA"
"Gwer East",7.38717420977951,8.43565174825404,"NGA"
"Gwer West",7.62341562408255,8.22330341344736,"NGA"
"Gwiwa",12.7544266910978,8.28582313841619,"NGA"
"Gwoza",11.1699609573968,13.5848062162541,"NGA"
"Hadejia",12.4666912670609,10.0517591335044,"NGA"
"Hawul",10.4537697828334,12.2709790368521,"NGA"
"Hong",10.2989703525688,12.9331839038796,"NGA"
"Ibadan North",7.42337998727402,3.90381577312852,"NGA"
"Ibadan North East",7.39076057649947,3.92482751448066,"NGA"
"Ibadan North West",7.40451668035531,3.87425535387541,"NGA"
"Ibadan South East",7.35448606082886,3.90112801047594,"NGA"
"Ibadan South West",7.37438537220754,3.85087895385314,"NGA"
"Ibaji",6.81106631095844,6.77255326031057,"NGA"
"Ibarapa Central",7.46164833120899,3.23330567220434,"NGA"
"Ibarapa East",7.59203532399958,3.48707607740495,"NGA"
"Ibarapa North",7.66975826040881,3.15694500281927,"NGA"
"Ibeju/Lekki",6.47107116785427,3.8696138684862,"NGA"
"Ibeno",4.56182101117538,8.07095355881831,"NGA"
"Ibesikpo Asutan",4.91473307395392,7.95549406383136,"NGA"
"Ibi",8.34605606879294,9.8077702196589,"NGA"
"Ibiono Ibom",5.20709934997491,7.88475952617909,"NGA"
"Idah",7.06518492572681,6.73131289500908,"NGA"
"Idanre",6.97640957064885,5.19813892824241,"NGA"
"Ideato North",5.88546663142693,7.1358426114404,"NGA"
"Ideato South",5.81663374698964,7.13061677104384,"NGA"
"Idemili North",6.12824778285382,6.89068784227049,"NGA"
"Idemili South",6.06994742805984,6.88057218573997,"NGA"
"Ido",7.51457502516642,3.70821111380469,"NGA"
"Ido-Osi",7.85722164325415,5.18625142439535,"NGA"
"Ifako-Ijaye",6.66302191745298,3.31094763364486,"NGA"
"Ife Central",7.5425384525439,4.53273571719042,"NGA"
"Ife East",7.42048982166729,4.58480462826304,"NGA"
"Ife North",7.2814456958096,4.45472262551545,"NGA"
"Ife South",7.23008440686818,4.59581091959131,"NGA"
"Ifedayo",7.98190891525507,4.98726617989177,"NGA"
"Ifedore",7.37209024967892,5.09499344145781,"NGA"
"Ifelodun",8.5443113489658,5.05223516576766,"NGA"
"Ifelodun",7.92094809351548,4.63673494007635,"NGA"
"Ifo",6.77260724942428,3.26938266675635,"NGA"
"Igabi",10.7433225099211,7.54430136670175,"NGA"
"Igalamela-Odolu",7.06324165000034,7.04473496824451,"NGA"
"Igbo-Etiti",6.68460598474625,7.41771931024167,"NGA"
"Igbo-Eze North",7.02148534342786,7.45611189543447,"NGA"
"Igbo-Eze South",6.94942081583585,7.38161092417256,"NGA"
"Igueben",6.50960737334011,6.24275593802537,"NGA"
"Ihiala",5.84988341839068,6.86121259618512,"NGA"
"Ihitte/Uboma",5.63997256674423,7.37921650958489,"NGA"
"Ijebu East",6.82585007035424,4.2736326750426,"NGA"
"Ijebu North",7.01502962497857,3.98483650617037,"NGA"
"Ijebu North East",6.8806593372675,4.0312474273918,"NGA"
"Ijebu Ode",6.73742311404974,3.97749606772923,"NGA"
"Ijero",7.8456514916444,5.05645182270956,"NGA"
"Ijumu",7.83649038070669,5.96186795545241,"NGA"
"Ika",5.01007489715061,7.53639466673082,"NGA"
"Ika North East",6.22924761961988,6.29321043635793,"NGA"
"Ika South",6.18140146825758,6.19805242188291,"NGA"
"Ikara",11.2749976752062,8.20362523179326,"NGA"
"Ikeduru",5.56437006229506,7.15282958038007,"NGA"
"Ikeja",6.60020470531502,3.34866858033144,"NGA"
"Ikenne",6.90387546426443,3.68623494441385,"NGA"
"Ikere",7.48910763920785,5.2122390392643,"NGA"
"Ikole",7.89284403945057,5.51104194562631,"NGA"
"Ikom",6.07564793320834,8.61716703218743,"NGA"
"Ikono",5.21154920504124,7.78343725914619,"NGA"
"Ikorodu",6.61641900317751,3.56673560398911,"NGA"
"Ikot Abasi",4.60684275365878,7.62003621429803,"NGA"
"Ikot Ekpene",5.19451657117715,7.70397897135683,"NGA"
"Ikpoba-Okha",6.170292604694,5.6510529695976,"NGA"
"Ikwerre",5.06474426130155,6.90578736706325,"NGA"
"Ikwo",6.08711658130137,8.18092610833233,"NGA"
"Ikwuano",5.40639123242609,7.58430691524852,"NGA"
"Ila",7.98928022072417,4.88687282446747,"NGA"
"Ilaje",6.27708136200922,4.71476573642018,"NGA"
"Ile-Oluji-Okeigbo",7.26082335687653,4.84940370393518,"NGA"
"Ilejemeji",7.95513701650865,5.232284421382,"NGA"
"Ilesha East",7.6063595720664,4.75946583335965,"NGA"
"Ilesha West",7.64594439201835,4.72738094567313,"NGA"
"Illela",13.6614431943303,5.34520864597787,"NGA"
"Ilorin East",8.62509299984225,4.79566478431253,"NGA"
"Ilorin South",8.47449720683201,4.64215994919293,"NGA"
"Ilorin West",8.47303577621251,4.51353699259853,"NGA"
"Imeko-Afon",7.61388606984748,2.87722124201956,"NGA"
"Ingawa",12.6163098087126,8.10578519132859,"NGA"
"Ini",5.39405730759804,7.74877886520805,"NGA"
"Ipokia",6.61593253451608,2.79946710735714,"NGA"
"Irele",6.50215301787475,4.98480283911491,"NGA"
"Irepo",9.01569141512401,3.92324789999779,"NGA"
"Irepodun",8.16934902037882,4.9262153484575,"NGA"
"Irepodun",7.84861049345267,4.49879712349474,"NGA"
"Irepodun/Ifelodun",7.71093509925787,5.2312383838082,"NGA"
"Irewole",7.41294877023516,4.22468819476701,"NGA"
"Isa",13.2059605578416,6.34196138455038,"NGA"
"Ise/Orun",7.43666934249497,5.39712114789829,"NGA"
"Iseyin",7.9347163488877,3.56110402237575,"NGA"
"Ishielu",6.40694835575723,7.80980218297999,"NGA"
"Isi-Uzo",6.74290507454404,7.72266068321582,"NGA"
"Isiala-Ngwa North",5.2898389624746,7.39896729640767,"NGA"
"Isiala-Ngwa South",5.39117546929883,7.42035005716902,"NGA"
"Isiala Mbano",5.67779966668269,7.18787223030157,"NGA"
"Isin",8.26479266815943,5.04263390984991,"NGA"
"Isiukwuato",5.79909144779662,7.46909351631219,"NGA"
"Isokan",7.24705535325802,4.19834674789043,"NGA"
"Isoko North",5.52877534366284,6.23573345598725,"NGA"
"Isoko South",5.38254950695719,6.22070950152811,"NGA"
"Isu",5.68886071808735,7.05220532722695,"NGA"
"Itas/Gadau",11.8591645886389,10.0390104129697,"NGA"
"Itesiwaju",8.23130791754068,3.34778684509711,"NGA"
"Itu",5.15285221389994,7.9876200547227,"NGA"
"Ivo",5.89227518945953,7.61773005294457,"NGA"
"Iwajowa",8.00100611303989,3.00735810818081,"NGA"
"Iwo",7.65966008627296,4.13138500512154,"NGA"
"Izzi",6.48785293051448,8.2762699957003,"NGA"
"Jaba",9.48956071164718,8.02719340573127,"NGA"
"Jada",8.70193578650474,12.3361577756032,"NGA"
"Jahun",12.0619905255836,9.55539111299396,"NGA"
"Jakusko",12.441619913259,10.9127061975781,"NGA"
"Jalingo",8.91949102136327,11.3264404474856,"NGA"
"Jama'are",11.6792720625346,9.92769278633214,"NGA"
"Jega",12.1092849286313,4.42766060425376,"NGA"
"Jema'a",9.39772638631582,8.26063062370683,"NGA"
"Jere",11.911400133687,13.170282186045,"NGA"
"Jibia",13.0175883922304,7.3339350906533,"NGA"
"Jos East",9.88523952106616,9.11860174530555,"NGA"
"Jos North",9.94357941045921,8.90583154859848,"NGA"
"Jos South",9.76084453736982,8.83120818105883,"NGA"
"Kabba/Bunu",8.09983786160215,6.22950397025646,"NGA"
"Kabo",11.8870391679405,8.17512389253497,"NGA"
"Kachia",9.83903588793683,7.65816586025311,"NGA"
"Kaduna North",10.5487947463543,7.44726103001055,"NGA"
"Kaduna South",10.5076719836665,7.41245837714015,"NGA"
"Kafin Hausa",12.1583096622629,9.99848070051702,"NGA"
"Kafur",11.6496614682178,7.70756369315388,"NGA"
"Kaga",11.6405488217521,12.4758887371767,"NGA"
"Kagarko",9.48744712757256,7.62434848165085,"NGA"
"Kaiama",9.40776826438288,4.17818852894969,"NGA"
"Kaita",13.1681566165167,7.76548615038649,"NGA"
"Kajola",8.02690290015916,3.35624460986015,"NGA"
"Kajuru",10.2991330347472,8.27940231861227,"NGA"
"Kala/Balge",12.0404447341921,14.4806897866104,"NGA"
"Kalgo",12.3650996214094,4.0597119503579,"NGA"
"Kaltungo",9.85169989606198,11.4199892920058,"NGA"
"Kanam",9.50138969161467,10.0968185466058,"NGA"
"Kankara",11.9874358813862,7.35978464642634,"NGA"
"Kanke",9.37808198666885,9.63034335345005,"NGA"
"Kankia",12.4522601491951,7.79296758973761,"NGA"
"Kano Municipal",11.9766992770725,8.51429626910642,"NGA"
"Karasuwa",12.9792554747835,10.7745957933496,"NGA"
"Karaye",11.7549604767362,8.00587858841344,"NGA"
"Karim-Lamido",9.20192485368072,10.8628919460744,"NGA"
"Karu",9.0411682410203,7.79731403624424,"NGA"
"Katagum",11.6616114851494,10.3415161825788,"NGA"
"Katcha",9.15397195008188,6.26590704098449,"NGA"
"Katsina",13.0121281892453,7.613278499884,"NGA"
"Katsina-Ala",7.29247976382293,9.59154897879471,"NGA"
"Kaugama",12.4914760127686,9.75648719512722,"NGA"
"Kaura",9.61926880950584,8.45997734138554,"NGA"
"Kaura Namoda",12.5023792900218,6.61081151035394,"NGA"
"Kauru",10.2630849617305,7.86498733603903,"NGA"
"Kazaure",12.6508246072013,8.52093961672045,"NGA"
"Keana",8.18183501899409,8.76022716483577,"NGA"
"Kebbe",11.914625031775,4.72672992785978,"NGA"
"Keffi",8.85706582825671,7.85991673283172,"NGA"
"Khana",4.68101381165409,7.4353920428655,"NGA"
"Kibiya",11.50852436351,8.68123936526942,"NGA"
"Kirfi",10.4109273234128,10.5265142306521,"NGA"
"Kiri Kasamma",12.5733957740632,10.2339595348908,"NGA"
"Kiru",11.595425851725,8.1465255042959,"NGA"
"Kiyawa",11.8352595239895,9.57529892664127,"NGA"
"Kogi",8.14642445882541,6.8650295649348,"NGA"
"Koko/Besse",11.4270526988946,4.38436300039142,"NGA"
"Kokona",8.73991618668057,8.07492238388719,"NGA"
"Kolokuma/Opokuma",5.08674290769759,6.26297438751424,"NGA"
"Konduga",11.6123749895795,13.0846609527893,"NGA"
"Konshisha",7.05717300507367,8.66995004011279,"NGA"
"Kontagora",10.4066222094636,5.48998408578748,"NGA"
"Kosofe",6.59278753942126,3.40792613752587,"NGA"
"Kubau",10.871055755904,8.36323372424181,"NGA"
"Kudan",11.2704497686577,7.76383896178892,"NGA"
"Kuje",8.65569188031212,7.2298913348228,"NGA"
"Kukawa",13.0467112723939,13.7175794295208,"NGA"
"Kumbotso",11.9192519445864,8.51731087991387,"NGA"
"Kunchi",12.4424926459671,8.2771444483487,"NGA"
"Kura",11.7807853703989,8.50026226443227,"NGA"
"Kurfi",12.6700013522801,7.47848722826033,"NGA"
"Kurmi",7.20965666043429,10.6236139698319,"NGA"
"Kusada",12.451190104375,7.96347758920988,"NGA"
"Kwali",8.74443418783581,6.97554841932756,"NGA"
"Kwami",10.4937284242914,11.1763449421914,"NGA"
"Kwande",6.8046721853182,9.47348167646724,"NGA"
"Kware",13.1387775451347,5.31097296817437,"NGA"
"Kwaya Kusar",10.4468113429697,11.8850596698572,"NGA"
"Lafia",8.63820030703342,8.72321892152055,"NGA"
"Lagelu",7.51923649004909,4.05756005501578,"NGA"
"Lagos Island",6.45362152727861,3.39399727533947,"NGA"
"Lagos Mainland",6.49673426595041,3.38507982819179,"NGA"
"Lamurde",9.5577891948482,11.7061173062164,"NGA"
"Langtang North",9.0910107995072,9.81663147057087,"NGA"
"Langtang South",8.59886986899016,9.8149039682228,"NGA"
"Lapai",8.74026680175475,6.66239098504804,"NGA"
"Lau",9.18485820768359,11.4101538506316,"NGA"
"Lavun",9.43769612641582,5.59410127072355,"NGA"
"Lere",10.3692509382404,8.56666016363102,"NGA"
"Logo",7.66659308150935,9.25552740246436,"NGA"
"Lokoja",8.20597946200781,6.47028632886239,"NGA"
"Machina",13.0437975608415,10.0200662742907,"NGA"
"Madagali",10.8112396002178,13.5023053264645,"NGA"
"Madobi",11.8148647498277,8.38652648804402,"NGA"
"Mafa",12.0085645971309,13.5350185225093,"NGA"
"Magama",10.3755540925271,4.97620409249262,"NGA"
"Magumeri",12.1769810635483,12.6332926904704,"NGA"
"Mai'adua",13.1297553810992,8.2169702589906,"NGA"
