"ADM2_EN","Lat","Lon","country"
"Kabondo Kasipul",-0.44080687352841,34.8617027685363,"KEN"
"Kabuchai",0.692430274179549,34.6027976605596,"KEN"
"Kacheliba",2.05640184733379,35.1120895490543,"KEN"
"Kaiti",-1.7725312037869,37.4383257130054,"KEN"
"Kajiado Central",-2.19542548079309,36.8174327470763,"KEN"
"Kajiado East",-1.94736170889236,37.189222397947,"KEN"
"Kajiado North",-1.37983799257795,36.6992678788805,"KEN"
"Kajiado South",-2.65653009576737,37.4700347717357,"KEN"
"Kajiado West",-1.72505268244438,36.3904352435748,"KEN"
"Kaloleni",-3.75627050049336,39.5138224912503,"KEN"
"Kamukunji",-1.27387987272586,36.8570172649748,"KEN"
"Kandara",-0.887550500464542,37.0195085676569,"KEN"
"Kanduyi",0.556638173973139,34.5916345631779,"KEN"
"Kangema",-0.681958048762188,36.8740338974986,"KEN"
"Kangundo",-1.33914302674306,37.357958027918,"KEN"
"Kapenguria",1.51506043283008,35.1455513377431,"KEN"
"Kapseret",0.42493085136557,35.240025909537,"KEN"
"Karachuonyo",-0.362384054836645,34.6008128834953,"KEN"
"Kasarani",-1.24940090931189,37.0082619652446,"KEN"
"Kasipul",-0.499318649336834,34.7094740125379,"KEN"
"Kathiani",-1.41485188009223,37.2970956298885,"KEN"
"Keiyo North",0.708089153384578,35.544076910865,"KEN"
"Keiyo South",0.357170129360162,35.5873854014832,"KEN"
"Kesses",0.22328640418605,35.3916913417005,"KEN"
"Khwisero",0.1481342287859,34.5788124108361,"KEN"
"Kiambaa",-1.16261468737154,36.7630369827791,"KEN"
"Kiambu",-1.15691425888285,36.8447798899584,"KEN"
"Kibra",-1.30346163493582,36.7869116543295,"KEN"
"Kibwezi East",-2.61422683998598,38.1492344887397,"KEN"
"Kibwezi West",-2.30897088094451,37.8663504241924,"KEN"
"Kieni",-0.234501511765595,36.9427759414585,"KEN"
"Kigumo",-0.790882544073048,36.9253945840062,"KEN"
"Kiharu",-0.722000386099634,37.1220889802095,"KEN"
"Kikuyu",-1.24602686273912,36.6144690877645,"KEN"
"Kilgoris",-1.18169461356306,34.8741490606532,"KEN"
"Kilifi North",-3.46096524922172,39.8887770653838,"KEN"
"Kilifi South",-3.80141329685667,39.7412853009727,"KEN"
"Kilimani",-1.27875386453623,36.7793547001923,"KEN"
"Kilome",-1.84539520317281,37.2840233153893,"KEN"
"Kimilili",0.785068916078558,34.7335579912675,"KEN"
"Kiminini",0.921940821131068,34.9707201602028,"KEN"
"Kinango",-3.97958010064264,39.1049415894672,"KEN"
"Kinangop",-0.702846380228639,36.610519573008,"KEN"
"Kipipiri",-0.43009998098498,36.5229337845229,"KEN"
"Kipkelion East",-0.169423261211763,35.5131613902785,"KEN"
"Kipkelion West",-0.148796260073706,35.3966197596962,"KEN"
"Kirinyaga Central",-0.433525691208257,37.265797741291,"KEN"
"Kisauni",-3.97037951550383,39.6865039591759,"KEN"
"Kisumu Central",-0.115769085879299,34.7394158852488,"KEN"
"Kisumu East",-0.106061010604539,34.7934112120225,"KEN"
"Kisumu West",-0.0891622257592743,34.6547599269475,"KEN"
"Kitui Central",-1.3728746140812,38.0137883449606,"KEN"
"Kitui East",-1.37040774215393,38.5059798370925,"KEN"
"Kitui Rural",-1.5136916674092,37.8673431574626,"KEN"
"Kitui South",-2.16503389159654,38.5404125988538,"KEN"
"Kitui West",-1.23231771204513,37.9044431461421,"KEN"
"Kitutu Chache North",-0.564693215250857,34.8199412809072,"KEN"
"Kitutu Chache South",-0.618241343331281,34.7538530706943,"KEN"
"Kitutu Masaba",-0.688585608916844,34.9021403408996,"KEN"
"Konoin",-0.536351874478444,35.3685229842776,"KEN"
"Kuresoi North",-0.29086888584871,35.6002324475,"KEN"
"Kuresoi South",-0.517614810943869,35.6366214757874,"KEN"
"Kuria East",-1.25005139243366,34.6412410039084,"KEN"
"Kuria West",-1.19313988332367,34.5137401504244,"KEN"
"Kwanza",1.14789230332981,34.9792679175441,"KEN"
"Lafey",3.41381522045655,41.1795585817299,"KEN"
"Lagdera",0.493134597467632,39.3471936882744,"KEN"
"Laikipia East",0.338178546818477,36.4880751938153,"KEN"
"Laikipia North",0.424142996853011,36.9371923339226,"KEN"
"Laikipia West",-0.0472276646095456,36.8387476864073,"KEN"
"Laisamis",2.30044098852322,37.3606887358247,"KEN"
"Lamu East",-1.83654142480518,41.0936329841818,"KEN"
"Lamu West",-2.16089269385644,40.569339995039,"KEN"
"Langata",-1.35427820876539,36.8046372297119,"KEN"
"Lari",-0.944471615715841,36.6668197809133,"KEN"
"Likoni",-4.09518032603954,39.6307607621512,"KEN"
"Likuyani",0.763823385631261,35.0900373797946,"KEN"
"Limuru",-1.14176828970384,36.6252473172706,"KEN"
"Loima",3.02815207785977,35.1413968593136,"KEN"
"Luanda",0.023962517042215,34.6000973686499,"KEN"
"Lugari",0.645779444823959,34.9151896711688,"KEN"
"Lunga Lunga",-4.42340100774723,39.0787893284461,"KEN"
"Lurambi",0.2829967426068,34.7037007633171,"KEN"
"Maara",-0.233621869913102,37.6313963352206,"KEN"
"Machakos Town",-1.58845341787439,37.2250879217601,"KEN"
"Magarini",-2.90094445755086,39.7347248298847,"KEN"
"Makadara",-1.29528002832744,36.8680108490682,"KEN"
"Makueni",-1.95915581346235,37.6866935236964,"KEN"
"Malava",0.451648341375937,34.83442846812,"KEN"
"Malindi",-3.21364497097344,39.9024721542867,"KEN"
"Mandera East",3.73938546019461,41.5360903175956,"KEN"
"Mandera North",3.65357790533778,40.7528781635481,"KEN"
"Mandera South",2.78342375058482,40.770536089107,"KEN"
"Mandera West",3.42712273324719,40.1472470561832,"KEN"
"Manyatta",-0.415011159089444,37.4545568570532,"KEN"
"Maragwa",-0.871970279529278,37.1802773196395,"KEN"
"Marakwet East",1.14867312732993,35.5765463590251,"KEN"
"Marakwet West",1.01694398985362,35.4331663383279,"KEN"
"Masinga",-0.944998872389693,37.6068585124145,"KEN"
"Matayos",0.405037191714832,34.167976558228,"KEN"
"Mathare",-1.25811175482855,36.8605879656456,"KEN"
"Mathioya",-0.621958808533632,36.9364979220547,"KEN"
"Mathira",-0.390256150765948,37.1478931350302,"KEN"
"Matuga",-4.24741953358788,39.4016874834352,"KEN"
"Matungu",0.407762897922643,34.4597791587559,"KEN"
"Matungulu",-1.20754272285817,37.2483719638356,"KEN"
"Mavoko",-1.4358434387162,37.0586873878365,"KEN"
"Mbooni",-1.65197140774799,37.5961919391834,"KEN"
"Mogotio",0.171525422139256,35.9791491170263,"KEN"
"Moiben",0.711338878766358,35.3971718081687,"KEN"
"Molo",-0.339983591162589,35.7810670414864,"KEN"
"Mosop",0.454320003644795,35.029844417929,"KEN"
"Moyale",3.14132078635639,38.8231848794461,"KEN"
"Msambweni",-4.38570354527528,39.4699462340759,"KEN"
"Mt. Elgon",0.928375728350049,34.5967753322343,"KEN"
"Muhoroni",-0.105240587007169,35.0804271576423,"KEN"
"Mukurweni",-0.575825836558961,37.0829781724735,"KEN"
"Mumias East",0.329653266950714,34.5652771610671,"KEN"
"Mumias West",0.276935971603425,34.4435708713284,"KEN"
"Mvita",-4.05129666971123,39.6624219533268,"KEN"
"Mwala",-1.41822944215365,37.5243295747232,"KEN"
"Mwatate",-3.77299901842568,38.4082109085876,"KEN"
"Mwea",-0.64630136469101,37.3876966943814,"KEN"
"Mwingi East",-0.917363467202416,38.4666785886144,"KEN"
"Mwingi North",-0.461378935936934,38.2992420492412,"KEN"
"Mwingi West",-0.980294046631302,37.9758724149981,"KEN"
"Naivasha",-0.867887701641377,36.3925832087207,"KEN"
"Nakuru Town East",-0.363291366911243,36.1173228276572,"KEN"
"Nakuru Town West",-0.348295227752646,36.0577070709719,"KEN"
"Nambale",0.484817810504815,34.3138105653742,"KEN"
"Nandi Hills",0.123735868035226,35.265440804344,"KEN"
"Narok East",-1.15197395429892,36.1216238740816,"KEN"
"Narok North",-0.825629508667997,35.8749160727872,"KEN"
"Narok South",-1.44114729343443,35.7869802007978,"KEN"
"Narok West",-1.38774474687934,35.3875214454891,"KEN"
"Navakholo",0.39364789742605,34.6749157644014,"KEN"
"Ndaragwa",-0.0987165304484022,36.5205044811558,"KEN"
"Ndhiwa",-0.731226975446793,34.3812772377646,"KEN"
"Ndia",-0.593758797593174,37.2299428566943,"KEN"
"Nithi",-0.337390505876744,37.6721974812114,"KEN"
"Njoro",-0.484048315369366,35.9682121283218,"KEN"
"North Horr",3.38029261931527,37.3852879030892,"KEN"
"North Imenti",0.0570646544742938,37.7160097275357,"KEN"
"North Mugirango",-0.50132961518818,34.9927436998832,"KEN"
"Nyakach",-0.321546030085638,34.9060868869233,"KEN"
"Nyali",-4.02862751028897,39.7020778146615,"KEN"
"Nyando",-0.210171307891123,34.8670527543029,"KEN"
"Nyaribari Chache",-0.7391242931259,34.8227069968053,"KEN"
"Nyaribari Masaba",-0.839105966718588,34.9318327815265,"KEN"
"Nyatike",-0.920558259777536,34.1396090848206,"KEN"
"Nyeri Town",-0.418814041964452,36.9666754709109,"KEN"
"Ol Jorok",-0.142558711181954,36.3113375621758,"KEN"
"Ol Kalou",-0.298763269274475,36.3631743731413,"KEN"
"Othaya",-0.543362597070184,36.8324633179863,"KEN"
"Pokot South",1.33895771332064,35.294618102162,"KEN"
"Rabai",-3.89258033384848,39.6143716025484,"KEN"
"Rangwe",-0.540505230504962,34.5682092915492,"KEN"
"Rarieda",-0.25147453803182,34.351629600394,"KEN"
"Rongai",-0.096404274877485,35.992163369,"KEN"
"Rongo",-0.773512169144213,34.5953714852121,"KEN"
"Roysambu",-1.20298289653187,36.8837238525963,"KEN"
"Ruaraka",-1.24404360793755,36.879085325142,"KEN"
"Ruiru",-1.19838904495788,37.0297928843311,"KEN"
"Runyenjes",-0.405615697920189,37.5560126425645,"KEN"
"Sabatia",0.114762579660363,34.7553475903151,"KEN"
"Saboti",0.973806199512262,34.8454066838484,"KEN"
"Saku",2.33615750089015,37.9476025369542,"KEN"
"Samburu East",1.08126006019661,37.4765993596104,"KEN"
"Samburu North",1.68271908914964,36.8321197082711,"KEN"
"Samburu West",1.04064594969989,36.6380954343187,"KEN"
"Seme",-0.146412868393046,34.5169401946767,"KEN"
"Shinyalu",0.27337057348483,34.8575468161189,"KEN"
"Siakago",-0.539416407026491,37.7675083873499,"KEN"
"Sigor",1.56340083976866,35.5448504832774,"KEN"
"Sigowet/Soin",-0.298831958863449,35.1131438178855,"KEN"
"Sirisia",0.746510669752181,34.4744664414361,"KEN"
"Sotik",-0.755961829646962,35.1356772533268,"KEN"
"South Imenti",-0.123555094001241,37.6078197175806,"KEN"
"South Mugirango",-0.849702339735305,34.6559442034075,"KEN"
"Soy",0.792056526266222,35.2399817317537,"KEN"
"Starehe",-1.29016351210376,36.8346564401438,"KEN"
"Suba North",-0.457147857676514,34.1757891025168,"KEN"
"Suba South",-0.642838444504042,34.0933035557443,"KEN"
"Subukia",-0.0160383176238869,36.178847150439,"KEN"
"Suna East",-1.0543283751038,34.4874479943271,"KEN"
"Suna West",-1.08991272741931,34.3590252248367,"KEN"
"Tarbaj",2.35612841617331,40.2324247262343,"KEN"
"Taveta",-3.42495938121966,37.9589702229346,"KEN"
"Teso North",0.679847455141394,34.3414977333181,"KEN"
"Teso South",0.541529857947642,34.2184024504519,"KEN"
"Tetu",-0.457616029732848,36.8301153556009,"KEN"
"Tharaka",-0.14096813733474,38.0308394356462,"KEN"
"Thika Town",-1.06345037981987,37.162008488592,"KEN"
"Tiaty",1.05132959599458,36.018919134486,"KEN"
"Tigania East",0.278731382254812,37.7707393037187,"KEN"
"Tigania West",0.189306723432722,37.7208276033081,"KEN"
"Tinderet",-0.0108123292051989,35.2414558776929,"KEN"
"Tongaren",0.782708898597063,34.9271117211688,"KEN"
"Turbo",0.599168733555939,35.1133790202971,"KEN"
"Turkana Central",3.16641795725151,35.9118811834026,"KEN"
"Turkana East",1.88379889528121,36.198131482184,"KEN"
"Turkana North",4.45587538749878,35.4824081091937,"KEN"
"Turkana South",2.38075979102456,35.6998317367774,"KEN"
"Turkana West",4.07436576318474,34.6356115492215,"KEN"
"Ugenya",0.237725947693455,34.2265539771249,"KEN"
"Ugunja",0.193834678853078,34.340626834087,"KEN"
"Uriri",-0.939891194141517,34.4482621401698,"KEN"
"Vihiga",0.035152047498308,34.6922037450738,"KEN"
"Voi",-3.30384892163225,38.6495911467735,"KEN"
"Wajir East",1.94686431049872,40.6409793308782,"KEN"
"Wajir North",2.93505912023759,39.6035072199595,"KEN"
"Wajir South",0.987955928679024,40.3578297312722,"KEN"
"Wajir West",1.69371405206546,39.542486912848,"KEN"
"Webuye East",0.661392828184437,34.786255794943,"KEN"
"Webuye West",0.624599662450375,34.702875761402,"KEN"
"West Mugirango",-0.583430472467146,34.9294742978857,"KEN"
"Westlands",-1.23846364208689,36.7882962413287,"KEN"
"Wundanyi",-3.28475171347798,38.2825595328442,"KEN"
"Yatta",-1.23489854678967,37.5803396368716,"KEN"
