"ADM1_EN","Lat","Lon","country"
"Central",0.120106310030586,32.2698817178941,"UGA"
"Eastern",0.979697290392956,33.733022905261,"UGA"
"Northern",2.81341680420604,32.9410371059955,"UGA"
"Western",0.42593002862123,30.7505382774802,"UGA"
